,fault,proApoptosis,antiApoptosis,proArrest,antiArrest,proAngiogenesis,antiAngiogenesis,ConvexSum,ApopRatio,ArrestRatio,AngioRatio,INDEX
986,"(['ADRB2', 'PLCg'], {'ADRB2': True, 'PLCg': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
987,"(['ADRB2', 'IP3R'], {'ADRB2': True, 'IP3R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
988,"(['ADRB2', 'DAG'], {'ADRB2': True, 'DAG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
989,"(['ADRB2', 'PKC'], {'ADRB2': True, 'PKC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
990,"(['ADRB2', 'JAK'], {'ADRB2': True, 'JAK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
991,"(['ADRB2', 'Shc'], {'ADRB2': True, 'Shc': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
992,"(['ADRB2', 'Grb2'], {'ADRB2': True, 'Grb2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
993,"(['ADRB2', 'Sos'], {'ADRB2': True, 'Sos': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
994,"(['ADRB2', 'Ras'], {'ADRB2': True, 'Ras': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
995,"(['ADRB2', 'Raf'], {'ADRB2': True, 'Raf': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
996,"(['ADRB2', 'MEK'], {'ADRB2': True, 'MEK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
997,"(['ADRB2', 'ERK'], {'ADRB2': True, 'ERK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
998,"(['ADRB2', 'ESR1'], {'ADRB2': True, 'ESR1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
999,"(['ADRB2', 'SRC'], {'ADRB2': True, 'SRC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1000,"(['ADRB2', 'PTEN'], {'ADRB2': True, 'PTEN': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1001,"(['ADRB2', 'PI3K'], {'ADRB2': True, 'PI3K': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1002,"(['ADRB2', 'PIP3'], {'ADRB2': True, 'PIP3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1003,"(['ADRB2', 'PDK1'], {'ADRB2': True, 'PDK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1004,"(['ADRB2', 'AKT'], {'ADRB2': True, 'AKT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1005,"(['ADRB2', 'TNFR'], {'ADRB2': True, 'TNFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1006,"(['ADRB2', 'TRAF2'], {'ADRB2': True, 'TRAF2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1007,"(['ADRB2', 'RIP1'], {'ADRB2': True, 'RIP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1008,"(['ADRB2', 'IKK'], {'ADRB2': True, 'IKK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1009,"(['ADRB2', 'NFKB'], {'ADRB2': True, 'NFKB': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1010,"(['ADRB2', 'LKB1'], {'ADRB2': True, 'LKB1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1011,"(['ADRB2', 'AMPK'], {'ADRB2': True, 'AMPK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1012,"(['ADRB2', 'RSK2'], {'ADRB2': True, 'RSK2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1013,"(['ADRB2', 'TSC'], {'ADRB2': True, 'TSC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1014,"(['ADRB2', 'Rheb'], {'ADRB2': True, 'Rheb': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1015,"(['ADRB2', 'mTORc1'], {'ADRB2': True, 'mTORc1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1016,"(['ADRB2', 'S6K'], {'ADRB2': True, 'S6K': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1017,"(['ADRB2', 'mTORc2'], {'ADRB2': True, 'mTORc2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1018,"(['ADRB2', 'STAT3'], {'ADRB2': True, 'STAT3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1019,"(['ADRB2', 'VEGF'], {'ADRB2': True, 'VEGF': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1020,"(['ADRB2', 'eNOS'], {'ADRB2': True, 'eNOS': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1021,"(['ADRB2', 'OG'], {'ADRB2': True, 'OG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1022,"(['ADRB2', 'MGMT'], {'ADRB2': True, 'MGMT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1023,"(['ADRB2', 'IDH1'], {'ADRB2': True, 'IDH1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1024,"(['ADRB2', 'HIF1a'], {'ADRB2': True, 'HIF1a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1025,"(['ADRB2', 'iNOS'], {'ADRB2': True, 'iNOS': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1026,"(['ADRB2', 'COX2'], {'ADRB2': True, 'COX2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1027,"(['ADRB2', 'PERK'], {'ADRB2': True, 'PERK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1028,"(['ADRB2', 'ELF2a'], {'ADRB2': True, 'ELF2a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1029,"(['ADRB2', 'IRE1a'], {'ADRB2': True, 'IRE1a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1030,"(['ADRB2', 'TGFbR'], {'ADRB2': True, 'TGFbR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1031,"(['ADRB2', 'SMAD23'], {'ADRB2': True, 'SMAD23': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1032,"(['ADRB2', 'MEKK1'], {'ADRB2': True, 'MEKK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1033,"(['ADRB2', 'JNK'], {'ADRB2': True, 'JNK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1034,"(['ADRB2', 'sGC'], {'ADRB2': True, 'sGC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1035,"(['ADRB2', 'PKG'], {'ADRB2': True, 'PKG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1036,"(['ADRB2', 'PPARa'], {'ADRB2': True, 'PPARa': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1037,"(['ADRB2', 'PPARg'], {'ADRB2': True, 'PPARg': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1038,"(['ADRB2', 'PIAS'], {'ADRB2': True, 'PIAS': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1039,"(['ADRB2', 'cMyc'], {'ADRB2': True, 'cMyc': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1040,"(['ADRB2', 'CREB'], {'ADRB2': True, 'CREB': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1041,"(['ADRB2', 'CHOP'], {'ADRB2': True, 'CHOP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1042,"(['ADRB2', 'FOXO'], {'ADRB2': True, 'FOXO': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1043,"(['ADRB2', 'p15'], {'ADRB2': True, 'p15': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1044,"(['ADRB2', 'GliR'], {'ADRB2': True, 'GliR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1045,"(['ADRB2', 'GliA'], {'ADRB2': True, 'GliA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1046,"(['ADRB2', 'fos'], {'ADRB2': True, 'fos': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1047,"(['ADRB2', 'jun'], {'ADRB2': True, 'jun': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1048,"(['ADRB2', 'ATM'], {'ADRB2': True, 'ATM': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1049,"(['ADRB2', 'CHK1'], {'ADRB2': True, 'CHK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1050,"(['ADRB2', 'p16INK4a'], {'ADRB2': True, 'p16INK4a': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1051,"(['ADRB2', 'p14ARF'], {'ADRB2': True, 'p14ARF': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1052,"(['ADRB2', 'MDM2'], {'ADRB2': True, 'MDM2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1053,"(['ADRB2', 'p53'], {'ADRB2': True, 'p53': True})",0.75,0.5,1.0,0.25,0.5714285714285714,1.0,2.25,1.5,4.0,1.75,
1054,"(['ADRB2', 'PCNA'], {'ADRB2': True, 'PCNA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1055,"(['ADRB2', 'CDC25'], {'ADRB2': True, 'CDC25': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1056,"(['ADRB2', 'p21'], {'ADRB2': True, 'p21': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1057,"(['ADRB2', 'MMP1'], {'ADRB2': True, 'MMP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1058,"(['ADRB2', 'MMP2'], {'ADRB2': True, 'MMP2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1059,"(['ADRB2', 'PAI'], {'ADRB2': True, 'PAI': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1060,"(['ADRB2', 'PARP1'], {'ADRB2': True, 'PARP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1061,"(['ADRB2', 'Calpain'], {'ADRB2': True, 'Calpain': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1062,"(['ADRB2', 'TERT'], {'ADRB2': True, 'TERT': True})",0.75,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.9874999999999998,1.125,4.0,0.875,
1063,"(['ADRB2', 'Rac'], {'ADRB2': True, 'Rac': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
1064,"(['ADRB2', 'cPLA2'], {'ADRB2': True, 'cPLA2': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
1065,"(['ADRB2', 'CCND1'], {'ADRB2': True, 'CCND1': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
1066,"(['ADRB2', 'CDK4'], {'ADRB2': True, 'CDK4': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1067,"(['ADRB2', 'CASP12'], {'ADRB2': True, 'CASP12': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1068,"(['ADRB2', 'cFLIP'], {'ADRB2': True, 'cFLIP': True})",0.75,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.9874999999999998,1.125,4.0,0.875,
1069,"(['ADRB2', 'FasL'], {'ADRB2': True, 'FasL': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1070,"(['ADRB2', 'FADD'], {'ADRB2': True, 'FADD': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1071,"(['ADRB2', 'CASP8'], {'ADRB2': True, 'CASP8': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1072,"(['ADRB2', 'Bid'], {'ADRB2': True, 'Bid': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1073,"(['ADRB2', 'Mcl1'], {'ADRB2': True, 'Mcl1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1074,"(['ADRB2', 'puma'], {'ADRB2': True, 'puma': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1075,"(['ADRB2', 'noxa'], {'ADRB2': True, 'noxa': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1076,"(['ADRB2', 'XIAP'], {'ADRB2': True, 'XIAP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1077,"(['ADRB2', 'Bad'], {'ADRB2': True, 'Bad': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1078,"(['ADRB2', 'BCL2'], {'ADRB2': True, 'BCL2': True})",0.75,0.6666666666666666,1.0,0.25,0.5714285714285714,0.5,1.9874999999999998,1.125,4.0,0.875,
1079,"(['ADRB2', 'BCLxl'], {'ADRB2': True, 'BCLxl': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1080,"(['ADRB2', 'Bim'], {'ADRB2': True, 'Bim': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1081,"(['ADRB2', 'Bak'], {'ADRB2': True, 'Bak': True})",0.875,0.5,1.0,0.25,0.5714285714285714,0.5,2.425,1.75,4.0,0.875,
1082,"(['ADRB2', 'Bax'], {'ADRB2': True, 'Bax': True})",0.875,0.5,1.0,0.25,0.5714285714285714,0.5,2.425,1.75,4.0,0.875,
1083,"(['ADRB2', 'NF1'], {'ADRB2': True, 'NF1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1084,"(['FKBP1A'], {'FKBP1A': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1085,"(['FKBP1A', 'CA'], {'FKBP1A': True, 'CA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1086,"(['FKBP1A', 'THBD'], {'FKBP1A': True, 'THBD': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1087,"(['FKBP1A', 'GP1BA'], {'FKBP1A': True, 'GP1BA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1088,"(['FKBP1A', 'HDAC'], {'FKBP1A': True, 'HDAC': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
1089,"(['FKBP1A', 'Frizzled'], {'FKBP1A': True, 'Frizzled': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1090,"(['FKBP1A', 'DV1'], {'FKBP1A': True, 'DV1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1091,"(['FKBP1A', 'GSK3b'], {'FKBP1A': True, 'GSK3b': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1092,"(['FKBP1A', 'bCatenin'], {'FKBP1A': True, 'bCatenin': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1093,"(['FKBP1A', 'Notch'], {'FKBP1A': True, 'Notch': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1094,"(['FKBP1A', 'KDR'], {'FKBP1A': True, 'KDR': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
1095,"(['FKBP1A', 'FLT1'], {'FKBP1A': True, 'FLT1': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
1096,"(['FKBP1A', 'FLT3'], {'FKBP1A': True, 'FLT3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1097,"(['FKBP1A', 'FLT4'], {'FKBP1A': True, 'FLT4': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1098,"(['FKBP1A', 'RET'], {'FKBP1A': True, 'RET': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1099,"(['FKBP1A', 'FGF2'], {'FKBP1A': True, 'FGF2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1100,"(['FKBP1A', 'EGFR'], {'FKBP1A': True, 'EGFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1101,"(['FKBP1A', 'PDGFR'], {'FKBP1A': True, 'PDGFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1102,"(['FKBP1A', 'KIT'], {'FKBP1A': True, 'KIT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1103,"(['FKBP1A', 'ERBB2'], {'FKBP1A': True, 'ERBB2': True})",0.75,0.5,1.0,0.25,0.6428571428571429,0.5,2.25,1.5,4.0,0.7777777777777777,
1104,"(['FKBP1A', 'IGF1R'], {'FKBP1A': True, 'IGF1R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1105,"(['FKBP1A', 'ALK'], {'FKBP1A': True, 'ALK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1106,"(['FKBP1A', 'Syk'], {'FKBP1A': True, 'Syk': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1107,"(['FKBP1A', 'BTK'], {'FKBP1A': True, 'BTK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1108,"(['FKBP1A', 'AR'], {'FKBP1A': True, 'AR': True})",0.75,0.5,1.0,0.5,0.5714285714285714,0.5,1.65,1.5,2.0,0.875,
1109,"(['FKBP1A', 'Gs'], {'FKBP1A': True, 'Gs': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1110,"(['FKBP1A', 'Gi'], {'FKBP1A': True, 'Gi': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1111,"(['FKBP1A', 'AC'], {'FKBP1A': True, 'AC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1112,"(['FKBP1A', 'cAMP'], {'FKBP1A': True, 'cAMP': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1113,"(['FKBP1A', 'PKA'], {'FKBP1A': True, 'PKA': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1114,"(['FKBP1A', 'ROCK'], {'FKBP1A': True, 'ROCK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1115,"(['FKBP1A', 'Gq'], {'FKBP1A': True, 'Gq': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1116,"(['FKBP1A', 'PLCb'], {'FKBP1A': True, 'PLCb': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1117,"(['FKBP1A', 'PLCg'], {'FKBP1A': True, 'PLCg': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1118,"(['FKBP1A', 'IP3R'], {'FKBP1A': True, 'IP3R': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1119,"(['FKBP1A', 'DAG'], {'FKBP1A': True, 'DAG': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1120,"(['FKBP1A', 'PKC'], {'FKBP1A': True, 'PKC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1121,"(['FKBP1A', 'JAK'], {'FKBP1A': True, 'JAK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1122,"(['FKBP1A', 'Shc'], {'FKBP1A': True, 'Shc': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1123,"(['FKBP1A', 'Grb2'], {'FKBP1A': True, 'Grb2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1124,"(['FKBP1A', 'Sos'], {'FKBP1A': True, 'Sos': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1125,"(['FKBP1A', 'Ras'], {'FKBP1A': True, 'Ras': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1126,"(['FKBP1A', 'Raf'], {'FKBP1A': True, 'Raf': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1127,"(['FKBP1A', 'MEK'], {'FKBP1A': True, 'MEK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1128,"(['FKBP1A', 'ERK'], {'FKBP1A': True, 'ERK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1129,"(['FKBP1A', 'ESR1'], {'FKBP1A': True, 'ESR1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1130,"(['FKBP1A', 'SRC'], {'FKBP1A': True, 'SRC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1131,"(['FKBP1A', 'PTEN'], {'FKBP1A': True, 'PTEN': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1132,"(['FKBP1A', 'PI3K'], {'FKBP1A': True, 'PI3K': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1133,"(['FKBP1A', 'PIP3'], {'FKBP1A': True, 'PIP3': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1134,"(['FKBP1A', 'PDK1'], {'FKBP1A': True, 'PDK1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1135,"(['FKBP1A', 'AKT'], {'FKBP1A': True, 'AKT': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1136,"(['FKBP1A', 'TNFR'], {'FKBP1A': True, 'TNFR': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1137,"(['FKBP1A', 'TRAF2'], {'FKBP1A': True, 'TRAF2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1138,"(['FKBP1A', 'RIP1'], {'FKBP1A': True, 'RIP1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1139,"(['FKBP1A', 'IKK'], {'FKBP1A': True, 'IKK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1140,"(['FKBP1A', 'NFKB'], {'FKBP1A': True, 'NFKB': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1141,"(['FKBP1A', 'LKB1'], {'FKBP1A': True, 'LKB1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1142,"(['FKBP1A', 'AMPK'], {'FKBP1A': True, 'AMPK': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1143,"(['FKBP1A', 'RSK2'], {'FKBP1A': True, 'RSK2': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1144,"(['FKBP1A', 'TSC'], {'FKBP1A': True, 'TSC': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1145,"(['FKBP1A', 'Rheb'], {'FKBP1A': True, 'Rheb': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
1146,"(['FKBP1A', 'mTORc1'], {'FKBP1A': True, 'mTORc1': True})",0.75,0.5,1.0,0.25,0.5714285714285714,0.5,2.25,1.5,4.0,0.875,
